Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:47:37,1.20,1.18,12.00,0.30,0.30,19.69
오후 6:47:38,1.20,1.19,12.00,0.30,0.30,21.90
오후 6:47:39,1.20,1.18,12.00,0.30,0.30,18.51
오후 6:47:40,1.20,1.17,12.00,0.30,0.30,15.66
오후 6:47:41,1.20,1.17,12.00,0.30,0.30,16.86
오후 6:47:42,1.20,1.19,12.00,0.30,0.30,23.11
오후 6:47:43,1.20,1.21,12.00,0.30,0.30,24.14
오후 6:47:44,1.20,1.17,12.00,0.30,0.30,12.74
오후 6:47:45,1.20,1.15,12.00,0.30,0.30,12.17
오후 6:47:46,1.20,1.20,12.00,0.30,0.30,27.24
오후 6:47:47,1.20,1.24,12.00,0.30,0.30,30.56
오후 6:47:48,1.20,1.18,12.00,0.30,0.30,9.46
오후 6:47:49,1.20,1.14,12.00,0.30,0.30,8.37
오후 6:47:50,1.20,1.23,12.00,0.30,0.30,37.43
오후 6:47:51,1.20,1.32,12.00,0.30,0.30,46.91
오후 6:47:52,1.20,1.21,12.00,0.30,0.30,7.08
오후 6:47:53,1.20,1.14,12.00,0.30,0.30,3.47
오후 6:47:54,1.20,1.22,12.00,0.30,0.30,34.19
오후 6:47:55,1.20,1.30,12.00,0.30,0.30,45.52
오후 6:47:56,1.20,1.22,12.00,0.30,0.30,11.21
오후 6:47:57,1.20,1.14,12.00,0.30,0.30,3.64
오후 6:47:58,1.20,1.21,12.00,0.30,0.30,33.46
오후 6:47:59,1.20,1.30,12.00,0.30,0.30,45.95
오후 6:48:00,1.20,1.21,12.00,0.30,0.30,11.21
오후 6:48:01,1.20,1.14,12.00,0.30,0.30,3.73
오후 6:48:02,1.20,1.21,12.00,0.30,0.30,34.07
오후 6:48:03,1.20,1.30,12.00,0.30,0.30,46.20
오후 6:48:04,1.20,1.21,12.00,0.30,0.30,11.16
오후 6:48:05,1.20,1.14,12.00,0.30,0.30,4.18
오후 6:48:06,1.20,1.21,12.00,0.30,0.30,33.59
오후 6:48:07,1.20,1.30,12.00,0.30,0.30,46.42
오후 6:48:08,1.20,1.21,12.00,0.30,0.30,12.23
오후 6:48:09,1.20,1.14,12.00,0.30,0.30,4.37
오후 6:48:10,1.20,1.18,12.00,0.30,0.30,26.21
오후 6:48:11,1.20,1.27,12.00,0.30,0.30,44.91
오후 6:48:12,1.20,1.22,12.00,0.30,0.30,16.90
오후 6:48:13,1.20,1.14,12.00,0.30,0.30,3.72
오후 6:48:14,1.20,1.16,12.00,0.30,0.30,20.17
오후 6:48:15,1.20,1.25,12.00,0.30,0.30,42.69
오후 6:48:16,1.20,1.24,12.00,0.30,0.30,26.60
