Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:00:59,1.20,1.08,8.00,0.20,0.20,43.79
오후 6:01:00,1.20,1.08,8.00,0.20,0.20,42.62
오후 6:01:01,1.20,1.08,8.00,0.20,0.20,42.34
오후 6:01:02,1.20,1.08,8.00,0.20,0.20,41.12
오후 6:01:03,1.20,1.08,8.00,0.20,0.20,40.95
오후 6:01:04,1.20,1.08,8.00,0.20,0.20,39.98
오후 6:01:05,1.20,1.09,8.00,0.20,0.20,39.41
오후 6:01:06,1.20,1.09,8.00,0.20,0.20,38.61
오후 6:01:07,1.20,1.09,8.00,0.20,0.20,38.32
오후 6:01:08,1.20,1.09,8.00,0.20,0.20,37.61
오후 6:01:09,1.20,1.09,8.00,0.20,0.20,37.27
오후 6:01:10,1.20,1.09,8.00,0.20,0.20,35.97
오후 6:01:11,1.20,1.09,8.00,0.20,0.20,35.95
오후 6:01:12,1.20,1.10,8.00,0.20,0.20,35.38
오후 6:01:13,1.20,1.10,8.00,0.20,0.20,35.08
오후 6:01:14,1.20,1.10,8.00,0.20,0.20,34.39
오후 6:01:15,1.20,1.10,8.00,0.20,0.20,33.65
오후 6:01:16,1.20,1.11,8.00,0.20,0.20,33.42
오후 6:01:17,1.20,1.11,8.00,0.20,0.20,32.88
오후 6:01:18,1.20,1.11,8.00,0.20,0.20,32.43
오후 6:01:19,1.20,1.11,8.00,0.20,0.20,32.08
오후 6:01:20,1.20,1.11,8.00,0.20,0.20,31.25
오후 6:01:21,1.20,1.11,8.00,0.20,0.20,30.76
오후 6:01:22,1.20,1.11,8.00,0.20,0.20,30.39
오후 6:01:23,1.20,1.12,8.00,0.20,0.20,30.07
오후 6:01:24,1.20,1.12,8.00,0.20,0.20,29.63
오후 6:01:25,1.20,1.12,8.00,0.20,0.20,28.94
오후 6:01:26,1.20,1.12,8.00,0.20,0.20,28.62
오후 6:01:27,1.20,1.12,8.00,0.20,0.20,28.33
오후 6:01:28,1.20,1.13,8.00,0.20,0.20,28.27
오후 6:01:29,1.20,1.13,8.00,0.20,0.20,27.43
오후 6:01:30,1.20,1.13,8.00,0.20,0.20,27.38
오후 6:01:31,1.20,1.13,8.00,0.20,0.20,26.62
오후 6:01:32,1.20,1.13,8.00,0.20,0.20,26.63
오후 6:01:33,1.20,1.13,8.00,0.20,0.20,26.20
오후 6:01:34,1.20,1.13,8.00,0.20,0.20,26.07
오후 6:01:35,1.20,1.13,8.00,0.20,0.20,25.29
오후 6:01:36,1.20,1.14,8.00,0.20,0.20,25.45
오후 6:01:37,1.20,1.14,8.00,0.20,0.20,24.68
오후 6:01:38,1.20,1.14,8.00,0.20,0.20,24.83
오후 6:01:39,1.20,1.14,8.00,0.20,0.20,24.53
오후 6:01:40,1.20,1.14,8.00,0.20,0.20,24.11
오후 6:01:41,1.20,1.15,8.00,0.20,0.20,24.15
오후 6:01:42,1.20,1.15,8.00,0.20,0.20,23.60
오후 6:01:43,1.20,1.15,8.00,0.20,0.20,23.40
오후 6:01:44,1.20,1.15,8.00,0.20,0.20,23.19
오후 6:01:45,1.20,1.15,8.00,0.20,0.20,23.17
오후 6:01:46,1.20,1.15,8.00,0.20,0.20,22.40
오후 6:01:47,1.20,1.15,8.00,0.20,0.20,23.01
오후 6:01:48,1.20,1.15,8.00,0.20,0.20,22.26
오후 6:01:49,1.20,1.16,8.00,0.20,0.20,22.02
오후 6:01:50,1.20,1.16,8.00,0.20,0.20,21.95
오후 6:01:51,1.20,1.16,8.00,0.20,0.20,22.07
오후 6:01:52,1.20,1.16,8.00,0.20,0.20,21.90
오후 6:01:53,1.20,1.16,8.00,0.20,0.20,21.35
오후 6:01:54,1.20,1.16,8.00,0.20,0.20,20.82
오후 6:01:55,1.20,1.16,8.00,0.20,0.20,21.38
오후 6:01:56,1.20,1.16,8.00,0.20,0.20,20.51
오후 6:01:57,1.20,1.16,8.00,0.20,0.20,20.51
오후 6:01:58,1.20,1.17,8.00,0.20,0.20,20.80
오후 6:01:59,1.20,1.17,8.00,0.20,0.20,21.29
오후 6:02:00,1.20,1.17,8.00,0.20,0.20,20.65
오후 6:02:01,1.20,1.17,8.00,0.20,0.20,20.34
오후 6:02:02,1.20,1.17,8.00,0.20,0.20,19.32
오후 6:02:03,1.20,1.17,8.00,0.20,0.20,19.32
오후 6:02:04,1.20,1.16,8.00,0.20,0.20,19.10
오후 6:02:05,1.20,1.16,8.00,0.20,0.20,18.78
오후 6:02:06,1.20,1.17,8.00,0.20,0.20,19.11
오후 6:02:07,1.20,1.17,8.00,0.20,0.20,19.56
오후 6:02:08,1.20,1.18,8.00,0.20,0.20,19.92
오후 6:02:09,1.20,1.18,8.00,0.20,0.20,20.29
오후 6:02:10,1.20,1.18,8.00,0.20,0.20,19.43
오후 6:02:11,1.20,1.18,8.00,0.20,0.20,18.59
오후 6:02:12,1.20,1.17,8.00,0.20,0.20,18.25
오후 6:02:13,1.20,1.17,8.00,0.20,0.20,18.01
오후 6:02:14,1.20,1.17,8.00,0.20,0.20,17.85
오후 6:02:15,1.20,1.18,8.00,0.20,0.20,18.51
오후 6:02:16,1.20,1.18,8.00,0.20,0.20,19.13
오후 6:02:17,1.20,1.19,8.00,0.20,0.20,19.72
오후 6:02:18,1.20,1.19,8.00,0.20,0.20,19.30
오후 6:02:19,1.20,1.18,8.00,0.20,0.20,17.70
오후 6:02:20,1.20,1.18,8.00,0.20,0.20,18.25
오후 6:02:21,1.20,1.18,8.00,0.20,0.20,17.42
오후 6:02:22,1.20,1.18,8.00,0.20,0.20,17.66
오후 6:02:23,1.20,1.18,8.00,0.20,0.20,17.26
오후 6:02:24,1.20,1.18,8.00,0.20,0.20,17.75
오후 6:02:25,1.20,1.18,8.00,0.20,0.20,17.93
오후 6:02:26,1.20,1.19,8.00,0.20,0.20,18.94
오후 6:02:27,1.20,1.20,8.00,0.20,0.20,19.53
오후 6:02:28,1.20,1.19,8.00,0.20,0.20,17.71
오후 6:02:29,1.20,1.18,8.00,0.20,0.20,16.40
오후 6:02:30,1.20,1.18,8.00,0.20,0.20,16.94
오후 6:02:31,1.20,1.19,8.00,0.20,0.20,18.14
오후 6:02:32,1.20,1.20,8.00,0.20,0.20,19.17
오후 6:02:33,1.20,1.20,8.00,0.20,0.20,18.81
오후 6:02:34,1.20,1.19,8.00,0.20,0.20,17.26
오후 6:02:35,1.20,1.19,8.00,0.20,0.20,16.71
오후 6:02:36,1.20,1.18,8.00,0.20,0.20,16.74
오후 6:02:37,1.20,1.18,8.00,0.20,0.20,16.39
오후 6:02:38,1.20,1.19,8.00,0.20,0.20,17.64
오후 6:02:39,1.20,1.19,8.00,0.20,0.20,18.18
오후 6:02:40,1.20,1.20,8.00,0.20,0.20,18.44
오후 6:02:41,1.20,1.20,8.00,0.20,0.20,18.18
오후 6:02:42,1.20,1.19,8.00,0.20,0.20,16.81
오후 6:02:43,1.20,1.19,8.00,0.20,0.20,16.57
오후 6:02:44,1.20,1.19,8.00,0.20,0.20,16.48
오후 6:02:45,1.20,1.19,8.00,0.20,0.20,16.62
오후 6:02:46,1.20,1.18,8.00,0.20,0.20,16.29
오후 6:02:47,1.20,1.19,8.00,0.20,0.20,17.54
오후 6:02:48,1.20,1.20,8.00,0.20,0.20,18.02
오후 6:02:49,1.20,1.20,8.00,0.20,0.20,18.54
오후 6:02:50,1.20,1.20,8.00,0.20,0.20,17.18
오후 6:02:51,1.20,1.19,8.00,0.20,0.20,16.52
오후 6:02:52,1.20,1.19,8.00,0.20,0.20,16.35
오후 6:02:53,1.20,1.19,8.00,0.20,0.20,16.34
오후 6:02:54,1.20,1.19,8.00,0.20,0.20,16.23
오후 6:02:55,1.20,1.19,8.00,0.20,0.20,16.60
오후 6:02:56,1.20,1.20,8.00,0.20,0.20,17.46
오후 6:02:57,1.20,1.20,8.00,0.20,0.20,17.93
오후 6:02:58,1.20,1.21,8.00,0.20,0.20,18.75
오후 6:02:59,1.20,1.20,8.00,0.20,0.20,16.27
오후 6:03:00,1.20,1.19,8.00,0.20,0.20,16.28
오후 6:03:01,1.20,1.19,8.00,0.20,0.20,15.63
오후 6:03:02,1.20,1.19,8.00,0.20,0.20,16.99
오후 6:03:03,1.20,1.20,8.00,0.20,0.20,17.71
오후 6:03:04,1.20,1.21,8.00,0.20,0.20,18.34
오후 6:03:05,1.20,1.21,8.00,0.20,0.20,17.61
오후 6:03:06,1.20,1.20,8.00,0.20,0.20,16.09
오후 6:03:07,1.20,1.19,8.00,0.20,0.20,16.14
오후 6:03:08,1.20,1.19,8.00,0.20,0.20,16.24
오후 6:03:09,1.20,1.19,8.00,0.20,0.20,16.15
오후 6:03:10,1.20,1.20,8.00,0.20,0.20,17.57
오후 6:03:11,1.20,1.21,8.00,0.20,0.20,18.10
오후 6:03:12,1.20,1.21,8.00,0.20,0.20,17.63
오후 6:03:13,1.20,1.20,8.00,0.20,0.20,16.24
오후 6:03:14,1.20,1.19,8.00,0.20,0.20,15.82
오후 6:03:15,1.20,1.19,8.00,0.20,0.20,16.11
오후 6:03:16,1.20,1.19,8.00,0.20,0.20,15.77
오후 6:03:17,1.20,1.20,8.00,0.20,0.20,17.81
오후 6:03:18,1.20,1.21,8.00,0.20,0.20,18.26
오후 6:03:19,1.20,1.20,8.00,0.20,0.20,16.92
오후 6:03:20,1.20,1.19,8.00,0.20,0.20,15.28
오후 6:03:21,1.20,1.19,8.00,0.20,0.20,15.17
오후 6:03:22,1.20,1.19,8.00,0.20,0.20,17.06
오후 6:03:23,1.20,1.21,8.00,0.20,0.20,18.54
오후 6:03:24,1.20,1.21,8.00,0.20,0.20,17.93
오후 6:03:25,1.20,1.20,8.00,0.20,0.20,15.84
오후 6:03:26,1.20,1.19,8.00,0.20,0.20,15.39
오후 6:03:27,1.20,1.19,8.00,0.20,0.20,15.67
오후 6:03:28,1.20,1.20,8.00,0.20,0.20,17.71
오후 6:03:29,1.20,1.21,8.00,0.20,0.20,18.58
오후 6:03:30,1.20,1.20,8.00,0.20,0.20,16.49
오후 6:03:31,1.20,1.20,8.00,0.20,0.20,15.68
오후 6:03:32,1.20,1.19,8.00,0.20,0.20,15.37
오후 6:03:33,1.20,1.19,8.00,0.20,0.20,16.75
오후 6:03:34,1.20,1.21,8.00,0.20,0.20,18.20
오후 6:03:35,1.20,1.21,8.00,0.20,0.20,18.80
오후 6:03:36,1.20,1.20,8.00,0.20,0.20,15.16
오후 6:03:37,1.20,1.19,8.00,0.20,0.20,14.46
오후 6:03:38,1.20,1.20,8.00,0.20,0.20,17.20
오후 6:03:39,1.20,1.21,8.00,0.20,0.20,18.73
오후 6:03:40,1.20,1.21,8.00,0.20,0.20,17.65
오후 6:03:41,1.20,1.20,8.00,0.20,0.20,15.19
오후 6:03:42,1.20,1.19,8.00,0.20,0.20,15.16
오후 6:03:43,1.20,1.19,8.00,0.20,0.20,16.83
오후 6:03:44,1.20,1.21,8.00,0.20,0.20,18.64
오후 6:03:45,1.20,1.21,8.00,0.20,0.20,18.36
오후 6:03:46,1.20,1.20,8.00,0.20,0.20,15.08
오후 6:03:47,1.20,1.19,8.00,0.20,0.20,14.52
오후 6:03:48,1.20,1.19,8.00,0.20,0.20,17.01
오후 6:03:49,1.20,1.21,8.00,0.20,0.20,18.82
오후 6:03:50,1.20,1.21,8.00,0.20,0.20,17.95
오후 6:03:51,1.20,1.20,8.00,0.20,0.20,15.00
오후 6:03:52,1.20,1.19,8.00,0.20,0.20,14.61
오후 6:03:53,1.20,1.19,8.00,0.20,0.20,17.14
오후 6:03:54,1.20,1.21,8.00,0.20,0.20,18.77
오후 6:03:55,1.20,1.21,8.00,0.20,0.20,17.78
오후 6:03:56,1.20,1.20,8.00,0.20,0.20,14.90
오후 6:03:57,1.20,1.19,8.00,0.20,0.20,14.81
오후 6:03:58,1.20,1.19,8.00,0.20,0.20,17.05
오후 6:03:59,1.20,1.21,8.00,0.20,0.20,18.82
오후 6:04:00,1.20,1.21,8.00,0.20,0.20,17.73
오후 6:04:01,1.20,1.20,8.00,0.20,0.20,15.05
오후 6:04:02,1.20,1.19,8.00,0.20,0.20,14.55
오후 6:04:03,1.20,1.19,8.00,0.20,0.20,16.88
오후 6:04:04,1.20,1.21,8.00,0.20,0.20,18.76
오후 6:04:05,1.20,1.21,8.00,0.20,0.20,18.36
오후 6:04:06,1.20,1.20,8.00,0.20,0.20,14.71
오후 6:04:07,1.20,1.19,8.00,0.20,0.20,14.44
오후 6:04:08,1.20,1.20,8.00,0.20,0.20,17.50
오후 6:04:09,1.20,1.21,8.00,0.20,0.20,19.26
오후 6:04:10,1.20,1.21,8.00,0.20,0.20,16.84
오후 6:04:11,1.20,1.19,8.00,0.20,0.20,14.63
오후 6:04:12,1.20,1.18,8.00,0.20,0.20,14.50
오후 6:04:13,1.20,1.20,8.00,0.20,0.20,18.27
오후 6:04:14,1.20,1.22,8.00,0.20,0.20,19.85
오후 6:04:15,1.20,1.20,8.00,0.20,0.20,15.12
오후 6:04:16,1.20,1.19,8.00,0.20,0.20,14.12
오후 6:04:17,1.20,1.19,8.00,0.20,0.20,17.01
오후 6:04:18,1.20,1.21,8.00,0.20,0.20,19.24
오후 6:04:19,1.20,1.21,8.00,0.20,0.20,17.34
오후 6:04:20,1.20,1.19,8.00,0.20,0.20,14.27
오후 6:04:21,1.20,1.18,8.00,0.20,0.20,13.93
오후 6:04:22,1.20,1.20,8.00,0.20,0.20,19.10
오후 6:04:23,1.20,1.22,8.00,0.20,0.20,20.07
오후 6:04:24,1.20,1.20,8.00,0.20,0.20,14.47
오후 6:04:25,1.20,1.18,8.00,0.20,0.20,13.28
오후 6:04:26,1.20,1.20,8.00,0.20,0.20,17.94
오후 6:04:27,1.20,1.22,8.00,0.20,0.20,20.34
오후 6:04:28,1.20,1.21,8.00,0.20,0.20,15.75
오후 6:04:29,1.20,1.19,8.00,0.20,0.20,13.64
오후 6:04:30,1.20,1.19,8.00,0.20,0.20,16.19
오후 6:04:31,1.20,1.22,8.00,0.20,0.20,20.51
오후 6:04:32,1.20,1.22,8.00,0.20,0.20,18.62
오후 6:04:33,1.20,1.19,8.00,0.20,0.20,12.97
오후 6:04:34,1.20,1.18,8.00,0.20,0.20,13.52
오후 6:04:35,1.20,1.21,8.00,0.20,0.20,20.65
오후 6:04:36,1.20,1.24,8.00,0.20,0.20,22.60
오후 6:04:37,1.20,1.20,8.00,0.20,0.20,13.57
오후 6:04:38,1.20,1.18,8.00,0.20,0.20,12.31
오후 6:04:39,1.20,1.20,8.00,0.20,0.20,19.56
오후 6:04:40,1.20,1.23,8.00,0.20,0.20,22.48
오후 6:04:41,1.20,1.20,8.00,0.20,0.20,14.15
오후 6:04:42,1.20,1.18,8.00,0.20,0.20,12.54
오후 6:04:43,1.20,1.20,8.00,0.20,0.20,18.73
오후 6:04:44,1.20,1.23,8.00,0.20,0.20,21.89
오후 6:04:45,1.20,1.20,8.00,0.20,0.20,15.26
오후 6:04:46,1.20,1.18,8.00,0.20,0.20,12.42
오후 6:04:47,1.20,1.19,8.00,0.20,0.20,17.19
오후 6:04:48,1.20,1.23,8.00,0.20,0.20,22.84
오후 6:04:49,1.20,1.21,8.00,0.20,0.20,16.52
오후 6:04:50,1.20,1.17,8.00,0.20,0.20,11.06
오후 6:04:51,1.20,1.18,8.00,0.20,0.20,16.24
오후 6:04:52,1.20,1.26,8.00,0.20,0.20,30.14
오후 6:04:53,1.20,1.25,8.00,0.20,0.20,20.01
오후 6:04:54,1.20,1.18,8.00,0.20,0.20,8.47
오후 6:04:55,1.20,1.17,8.00,0.20,0.20,13.62
오후 6:04:56,1.20,1.26,8.00,0.20,0.20,30.81
오후 6:04:57,1.20,1.33,8.00,0.20,0.20,34.99
오후 6:04:58,1.20,1.21,8.00,0.20,0.20,8.53
오후 6:04:59,1.20,1.15,8.00,0.20,0.20,8.85
오후 6:05:00,1.20,1.23,8.00,0.20,0.20,28.78
오후 6:05:01,1.20,1.31,8.00,0.20,0.20,35.47
오후 6:05:02,1.20,1.23,8.00,0.20,0.20,13.56
오후 6:05:03,1.20,1.16,8.00,0.20,0.20,8.80
