Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:32:12,1.20,1.09,12.00,0.20,0.20,39.41
오후 6:32:13,1.20,1.09,12.00,0.20,0.20,38.33
오후 6:32:14,1.20,1.09,12.00,0.20,0.20,37.33
오후 6:32:15,1.20,1.09,12.00,0.20,0.20,36.70
오후 6:32:16,1.20,1.10,12.00,0.20,0.20,36.17
오후 6:32:17,1.20,1.10,12.00,0.20,0.20,35.38
오후 6:32:18,1.20,1.10,12.00,0.20,0.20,34.61
오후 6:32:19,1.20,1.10,12.00,0.20,0.20,34.04
오후 6:32:20,1.20,1.11,12.00,0.20,0.20,33.55
오후 6:32:21,1.20,1.11,12.00,0.20,0.20,33.00
오후 6:32:22,1.20,1.11,12.00,0.20,0.20,32.20
오후 6:32:23,1.20,1.12,12.00,0.20,0.20,31.90
오후 6:32:24,1.20,1.12,12.00,0.20,0.20,30.72
오후 6:32:25,1.20,1.12,12.00,0.20,0.20,30.09
오후 6:32:26,1.20,1.12,12.00,0.20,0.20,29.70
오후 6:32:27,1.20,1.12,12.00,0.20,0.20,29.69
오후 6:32:28,1.20,1.13,12.00,0.20,0.20,29.13
오후 6:32:29,1.20,1.13,12.00,0.20,0.20,28.27
오후 6:32:30,1.20,1.13,12.00,0.20,0.20,27.85
오후 6:32:31,1.20,1.13,12.00,0.20,0.20,27.32
오후 6:32:32,1.20,1.13,12.00,0.20,0.20,27.01
오후 6:32:33,1.20,1.14,12.00,0.20,0.20,26.76
오후 6:32:34,1.20,1.14,12.00,0.20,0.20,26.53
오후 6:32:35,1.20,1.14,12.00,0.20,0.20,26.24
오후 6:32:36,1.20,1.14,12.00,0.20,0.20,25.63
오후 6:32:37,1.20,1.14,12.00,0.20,0.20,25.04
오후 6:32:38,1.20,1.15,12.00,0.20,0.20,24.87
오후 6:32:39,1.20,1.15,12.00,0.20,0.20,24.68
오후 6:32:40,1.20,1.15,12.00,0.20,0.20,24.58
오후 6:32:41,1.20,1.15,12.00,0.20,0.20,24.03
오후 6:32:42,1.20,1.15,12.00,0.20,0.20,23.75
오후 6:32:43,1.20,1.15,12.00,0.20,0.20,23.25
오후 6:32:44,1.20,1.16,12.00,0.20,0.20,23.65
오후 6:32:45,1.20,1.16,12.00,0.20,0.20,23.37
오후 6:32:46,1.20,1.16,12.00,0.20,0.20,23.10
오후 6:32:47,1.20,1.16,12.00,0.20,0.20,22.98
오후 6:32:48,1.20,1.16,12.00,0.20,0.20,22.40
오후 6:32:49,1.20,1.16,12.00,0.20,0.20,22.15
오후 6:32:50,1.20,1.16,12.00,0.20,0.20,21.66
오후 6:32:51,1.20,1.16,12.00,0.20,0.20,21.33
오후 6:32:52,1.20,1.16,12.00,0.20,0.20,20.86
오후 6:32:53,1.20,1.16,12.00,0.20,0.20,20.83
오후 6:32:54,1.20,1.17,12.00,0.20,0.20,21.21
오후 6:32:55,1.20,1.17,12.00,0.20,0.20,21.43
오후 6:32:56,1.20,1.18,12.00,0.20,0.20,22.02
오후 6:32:57,1.20,1.18,12.00,0.20,0.20,21.92
오후 6:32:58,1.20,1.18,12.00,0.20,0.20,20.74
오후 6:32:59,1.20,1.17,12.00,0.20,0.20,19.84
오후 6:33:00,1.20,1.17,12.00,0.20,0.20,19.62
오후 6:33:01,1.20,1.17,12.00,0.20,0.20,19.16
오후 6:33:02,1.20,1.17,12.00,0.20,0.20,19.69
오후 6:33:03,1.20,1.18,12.00,0.20,0.20,20.88
오후 6:33:04,1.20,1.19,12.00,0.20,0.20,20.85
오후 6:33:05,1.20,1.19,12.00,0.20,0.20,20.40
오후 6:33:06,1.20,1.18,12.00,0.20,0.20,19.38
오후 6:33:07,1.20,1.18,12.00,0.20,0.20,18.65
오후 6:33:08,1.20,1.18,12.00,0.20,0.20,18.57
오후 6:33:09,1.20,1.18,12.00,0.20,0.20,18.74
오후 6:33:10,1.20,1.19,12.00,0.20,0.20,19.84
오후 6:33:11,1.20,1.19,12.00,0.20,0.20,20.49
오후 6:33:12,1.20,1.19,12.00,0.20,0.20,20.51
오후 6:33:13,1.20,1.19,12.00,0.20,0.20,19.33
오후 6:33:14,1.20,1.19,12.00,0.20,0.20,18.66
오후 6:33:15,1.20,1.18,12.00,0.20,0.20,18.62
오후 6:33:16,1.20,1.18,12.00,0.20,0.20,17.90
오후 6:33:17,1.20,1.18,12.00,0.20,0.20,17.84
오후 6:33:18,1.20,1.18,12.00,0.20,0.20,17.92
오후 6:33:19,1.20,1.19,12.00,0.20,0.20,19.43
오후 6:33:20,1.20,1.20,12.00,0.20,0.20,19.74
오후 6:33:21,1.20,1.20,12.00,0.20,0.20,19.80
오후 6:33:22,1.20,1.19,12.00,0.20,0.20,18.12
오후 6:33:23,1.20,1.19,12.00,0.20,0.20,17.96
오후 6:33:24,1.20,1.19,12.00,0.20,0.20,17.67
오후 6:33:25,1.20,1.18,12.00,0.20,0.20,17.29
오후 6:33:26,1.20,1.18,12.00,0.20,0.20,17.45
오후 6:33:27,1.20,1.19,12.00,0.20,0.20,18.02
오후 6:33:28,1.20,1.20,12.00,0.20,0.20,19.03
오후 6:33:29,1.20,1.20,12.00,0.20,0.20,19.92
오후 6:33:30,1.20,1.20,12.00,0.20,0.20,18.50
오후 6:33:31,1.20,1.19,12.00,0.20,0.20,17.58
오후 6:33:32,1.20,1.18,12.00,0.20,0.20,16.39
오후 6:33:33,1.20,1.18,12.00,0.20,0.20,16.15
오후 6:33:34,1.20,1.19,12.00,0.20,0.20,18.62
오후 6:33:35,1.20,1.20,12.00,0.20,0.20,19.82
오후 6:33:36,1.20,1.20,12.00,0.20,0.20,18.74
오후 6:33:37,1.20,1.19,12.00,0.20,0.20,16.78
오후 6:33:38,1.20,1.19,12.00,0.20,0.20,16.22
오후 6:33:39,1.20,1.18,12.00,0.20,0.20,16.39
오후 6:33:40,1.20,1.20,12.00,0.20,0.20,18.33
오후 6:33:41,1.20,1.21,12.00,0.20,0.20,19.57
오후 6:33:42,1.20,1.20,12.00,0.20,0.20,18.51
오후 6:33:43,1.20,1.19,12.00,0.20,0.20,16.67
오후 6:33:44,1.20,1.19,12.00,0.20,0.20,15.87
오후 6:33:45,1.20,1.18,12.00,0.20,0.20,15.78
오후 6:33:46,1.20,1.20,12.00,0.20,0.20,18.16
오후 6:33:47,1.20,1.21,12.00,0.20,0.20,19.93
오후 6:33:48,1.20,1.20,12.00,0.20,0.20,17.66
오후 6:33:49,1.20,1.19,12.00,0.20,0.20,15.30
오후 6:33:50,1.20,1.18,12.00,0.20,0.20,14.78
오후 6:33:51,1.20,1.20,12.00,0.20,0.20,18.77
오후 6:33:52,1.20,1.21,12.00,0.20,0.20,19.96
오후 6:33:53,1.20,1.20,12.00,0.20,0.20,16.63
오후 6:33:54,1.20,1.18,12.00,0.20,0.20,14.53
오후 6:33:55,1.20,1.19,12.00,0.20,0.20,15.86
오후 6:33:56,1.20,1.20,12.00,0.20,0.20,19.40
오후 6:33:57,1.20,1.22,12.00,0.20,0.20,21.58
오후 6:33:58,1.20,1.20,12.00,0.20,0.20,15.04
오후 6:33:59,1.20,1.18,12.00,0.20,0.20,13.49
오후 6:34:00,1.20,1.19,12.00,0.20,0.20,16.79
오후 6:34:01,1.20,1.22,12.00,0.20,0.20,21.31
오후 6:34:02,1.20,1.22,12.00,0.20,0.20,19.44
오후 6:34:03,1.20,1.18,12.00,0.20,0.20,12.72
오후 6:34:04,1.20,1.17,12.00,0.20,0.20,12.30
오후 6:34:05,1.20,1.21,12.00,0.20,0.20,21.06
오후 6:34:06,1.20,1.24,12.00,0.20,0.20,24.52
오후 6:34:07,1.20,1.20,12.00,0.20,0.20,14.69
오후 6:34:08,1.20,1.17,12.00,0.20,0.20,10.94
오후 6:34:09,1.20,1.19,12.00,0.20,0.20,17.33
오후 6:34:10,1.20,1.27,12.00,0.20,0.20,31.44
오후 6:34:11,1.20,1.24,12.00,0.20,0.20,21.34
오후 6:34:12,1.20,1.17,12.00,0.20,0.20,8.94
오후 6:34:13,1.20,1.16,12.00,0.20,0.20,11.82
오후 6:34:14,1.20,1.25,12.00,0.20,0.20,30.38
오후 6:34:15,1.20,1.32,12.00,0.20,0.20,38.56
오후 6:34:16,1.20,1.22,12.00,0.20,0.20,14.28
오후 6:34:17,1.20,1.15,12.00,0.20,0.20,7.82
오후 6:34:18,1.20,1.18,12.00,0.20,0.20,18.25
오후 6:34:19,1.20,1.27,12.00,0.20,0.20,33.51
오후 6:34:20,1.20,1.26,12.00,0.20,0.20,25.57
오후 6:34:21,1.20,1.17,12.00,0.20,0.20,9.65
오후 6:34:22,1.20,1.14,12.00,0.20,0.20,10.74
오후 6:34:23,1.20,1.23,12.00,0.20,0.20,29.91
오후 6:34:24,1.20,1.31,12.00,0.20,0.20,39.05
오후 6:34:25,1.20,1.21,12.00,0.20,0.20,14.89
오후 6:34:26,1.20,1.14,12.00,0.20,0.20,8.42
오후 6:34:27,1.20,1.17,12.00,0.20,0.20,18.13
오후 6:34:28,1.20,1.26,12.00,0.20,0.20,33.46
오후 6:34:29,1.20,1.25,12.00,0.20,0.20,25.07
오후 6:34:30,1.20,1.16,12.00,0.20,0.20,10.19
오후 6:34:31,1.20,1.14,12.00,0.20,0.20,11.76
오후 6:34:32,1.20,1.23,12.00,0.20,0.20,30.70
오후 6:34:33,1.20,1.31,12.00,0.20,0.20,39.33
오후 6:34:34,1.20,1.21,12.00,0.20,0.20,14.72
오후 6:34:35,1.20,1.14,12.00,0.20,0.20,8.79
오후 6:34:36,1.20,1.17,12.00,0.20,0.20,18.66
오후 6:34:37,1.20,1.26,12.00,0.20,0.20,34.30
오후 6:34:38,1.20,1.24,12.00,0.20,0.20,24.06
오후 6:34:39,1.20,1.16,12.00,0.20,0.20,10.20
오후 6:34:40,1.20,1.14,12.00,0.20,0.20,12.30
오후 6:34:41,1.20,1.23,12.00,0.20,0.20,30.54
오후 6:34:42,1.20,1.31,12.00,0.20,0.20,39.93
오후 6:34:43,1.20,1.21,12.00,0.20,0.20,14.96
오후 6:34:44,1.20,1.14,12.00,0.20,0.20,9.24
오후 6:34:45,1.20,1.16,12.00,0.20,0.20,18.64
오후 6:34:46,1.20,1.25,12.00,0.20,0.20,34.08
오후 6:34:47,1.20,1.23,12.00,0.20,0.20,23.96
오후 6:34:48,1.20,1.15,12.00,0.20,0.20,10.38
오후 6:34:49,1.20,1.14,12.00,0.20,0.20,12.31
오후 6:34:50,1.20,1.23,12.00,0.20,0.20,30.94
오후 6:34:51,1.20,1.31,12.00,0.20,0.20,40.01
오후 6:34:52,1.20,1.20,12.00,0.20,0.20,15.08
오후 6:34:53,1.20,1.14,12.00,0.20,0.20,9.07
오후 6:34:54,1.20,1.16,12.00,0.20,0.20,18.61
오후 6:34:55,1.20,1.25,12.00,0.20,0.20,34.14
오후 6:34:56,1.20,1.23,12.00,0.20,0.20,24.18
오후 6:34:57,1.20,1.15,12.00,0.20,0.20,10.40
오후 6:34:58,1.20,1.14,12.00,0.20,0.20,12.60
오후 6:34:59,1.20,1.23,12.00,0.20,0.20,30.86
오후 6:35:00,1.20,1.31,12.00,0.20,0.20,39.91
오후 6:35:01,1.20,1.20,12.00,0.20,0.20,14.92
오후 6:35:02,1.20,1.14,12.00,0.20,0.20,9.34
오후 6:35:03,1.20,1.16,12.00,0.20,0.20,18.91
오후 6:35:04,1.20,1.25,12.00,0.20,0.20,34.35
