Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:36:31,1.20,1.13,12.00,0.20,0.20,23.69
오후 6:36:32,1.20,1.14,12.00,0.20,0.20,23.99
오후 6:36:33,1.20,1.14,12.00,0.20,0.20,23.91
오후 6:36:34,1.20,1.14,12.00,0.20,0.20,23.40
오후 6:36:35,1.20,1.15,12.00,0.20,0.20,23.77
오후 6:36:36,1.20,1.15,12.00,0.20,0.20,22.64
오후 6:36:37,1.20,1.15,12.00,0.20,0.20,22.29
오후 6:36:38,1.20,1.15,12.00,0.20,0.20,22.20
오후 6:36:39,1.20,1.15,12.00,0.20,0.20,21.36
오후 6:36:40,1.20,1.15,12.00,0.20,0.20,21.64
오후 6:36:41,1.20,1.16,12.00,0.20,0.20,22.25
오후 6:36:42,1.20,1.16,12.00,0.20,0.20,22.22
오후 6:36:43,1.20,1.16,12.00,0.20,0.20,21.36
오후 6:36:44,1.20,1.16,12.00,0.20,0.20,20.02
오후 6:36:45,1.20,1.16,12.00,0.20,0.20,19.67
오후 6:36:46,1.20,1.16,12.00,0.20,0.20,18.72
오후 6:36:47,1.20,1.16,12.00,0.20,0.20,20.42
오후 6:36:48,1.20,1.17,12.00,0.20,0.20,21.34
오후 6:36:49,1.20,1.18,12.00,0.20,0.20,21.07
오후 6:36:50,1.20,1.17,12.00,0.20,0.20,19.07
오후 6:36:51,1.20,1.16,12.00,0.20,0.20,17.69
오후 6:36:52,1.20,1.16,12.00,0.20,0.20,18.17
오후 6:36:53,1.20,1.18,12.00,0.20,0.20,21.43
오후 6:36:54,1.20,1.19,12.00,0.20,0.20,21.72
오후 6:36:55,1.20,1.17,12.00,0.20,0.20,16.65
오후 6:36:56,1.20,1.16,12.00,0.20,0.20,15.26
오후 6:36:57,1.20,1.18,12.00,0.20,0.20,21.22
오후 6:36:58,1.20,1.20,12.00,0.20,0.20,23.61
오후 6:36:59,1.20,1.18,12.00,0.20,0.20,15.14
오후 6:37:00,1.20,1.16,12.00,0.20,0.20,14.34
오후 6:37:01,1.20,1.19,12.00,0.20,0.20,22.08
오후 6:37:02,1.20,1.21,12.00,0.20,0.20,24.69
오후 6:37:03,1.20,1.18,12.00,0.20,0.20,14.27
오후 6:37:04,1.20,1.16,12.00,0.20,0.20,12.45
오후 6:37:05,1.20,1.19,12.00,0.20,0.20,23.09
오후 6:37:06,1.20,1.23,12.00,0.20,0.20,28.90
오후 6:37:07,1.20,1.19,12.00,0.20,0.20,12.39
오후 6:37:08,1.20,1.15,12.00,0.20,0.20,7.95
오후 6:37:09,1.20,1.20,12.00,0.20,0.20,25.97
오후 6:37:10,1.20,1.29,12.00,0.20,0.20,43.96
오후 6:37:11,1.20,1.22,12.00,0.20,0.20,12.98
오후 6:37:12,1.20,1.14,12.00,0.20,0.20,2.34
오후 6:37:13,1.20,1.18,12.00,0.20,0.20,23.41
오후 6:37:14,1.20,1.28,12.00,0.20,0.20,43.67
오후 6:37:15,1.20,1.24,12.00,0.20,0.20,19.21
오후 6:37:16,1.20,1.15,12.00,0.20,0.20,2.21
오후 6:37:17,1.20,1.16,12.00,0.20,0.20,15.67
오후 6:37:18,1.20,1.26,12.00,0.20,0.20,41.50
오후 6:37:19,1.20,1.29,12.00,0.20,0.20,37.02
오후 6:37:20,1.20,1.18,12.00,0.20,0.20,1.64
오후 6:37:21,1.20,1.13,12.00,0.20,0.20,5.76
오후 6:37:22,1.20,1.23,12.00,0.20,0.20,37.80
오후 6:37:23,1.20,1.31,12.00,0.20,0.20,45.92
오후 6:37:24,1.20,1.21,12.00,0.20,0.20,9.36
오후 6:37:25,1.20,1.14,12.00,0.20,0.20,3.62
오후 6:37:26,1.20,1.21,12.00,0.20,0.20,33.98
오후 6:37:27,1.20,1.30,12.00,0.20,0.20,46.39
오후 6:37:28,1.20,1.21,12.00,0.20,0.20,11.39
오후 6:37:29,1.20,1.14,12.00,0.20,0.20,4.87
오후 6:37:30,1.20,1.21,12.00,0.20,0.20,32.94
오후 6:37:31,1.20,1.30,12.00,0.20,0.20,47.42
오후 6:37:32,1.20,1.21,12.00,0.20,0.20,11.28
오후 6:37:33,1.20,1.14,12.00,0.20,0.20,4.69
오후 6:37:34,1.20,1.21,12.00,0.20,0.20,34.00
오후 6:37:35,1.20,1.29,12.00,0.20,0.20,46.74
오후 6:37:36,1.20,1.21,12.00,0.20,0.20,12.12
오후 6:37:37,1.20,1.14,12.00,0.20,0.20,5.17
오후 6:37:38,1.20,1.18,12.00,0.20,0.20,26.31
오후 6:37:39,1.20,1.27,12.00,0.20,0.20,45.94
오후 6:37:40,1.20,1.21,12.00,0.20,0.20,16.27
오후 6:37:41,1.20,1.14,12.00,0.20,0.20,4.62
오후 6:37:42,1.20,1.16,12.00,0.20,0.20,20.74
오후 6:37:43,1.20,1.25,12.00,0.20,0.20,42.98
오후 6:37:44,1.20,1.23,12.00,0.20,0.20,24.55
오후 6:37:45,1.20,1.15,12.00,0.20,0.20,4.40
오후 6:37:46,1.20,1.14,12.00,0.20,0.20,13.27
오후 6:37:47,1.20,1.23,12.00,0.20,0.20,40.60
오후 6:37:48,1.20,1.31,12.00,0.20,0.20,47.25
오후 6:37:49,1.20,1.19,12.00,0.20,0.20,4.92
오후 6:37:50,1.20,1.13,12.00,0.20,0.20,6.02
오후 6:37:51,1.20,1.21,12.00,0.20,0.20,35.63
오후 6:37:52,1.20,1.30,12.00,0.20,0.20,47.31
오후 6:37:53,1.20,1.21,12.00,0.20,0.20,11.76
오후 6:37:54,1.20,1.13,12.00,0.20,0.20,5.51
오후 6:37:55,1.20,1.19,12.00,0.20,0.20,31.08
오후 6:37:56,1.20,1.28,12.00,0.20,0.20,46.79
오후 6:37:57,1.20,1.20,12.00,0.20,0.20,13.26
오후 6:37:58,1.20,1.13,12.00,0.20,0.20,5.41
오후 6:37:59,1.20,1.17,12.00,0.20,0.20,24.97
오후 6:38:00,1.20,1.27,12.00,0.20,0.20,45.28
오후 6:38:01,1.20,1.21,12.00,0.20,0.20,17.98
오후 6:38:02,1.20,1.13,12.00,0.20,0.20,4.38
오후 6:38:03,1.20,1.15,12.00,0.20,0.20,19.40
오후 6:38:04,1.20,1.25,12.00,0.20,0.20,42.54
오후 6:38:05,1.20,1.25,12.00,0.20,0.20,29.01
오후 6:38:06,1.20,1.15,12.00,0.20,0.20,3.67
오후 6:38:07,1.20,1.13,12.00,0.20,0.20,11.17
오후 6:38:08,1.20,1.23,12.00,0.20,0.20,39.81
오후 6:38:09,1.20,1.31,12.00,0.20,0.20,47.56
오후 6:38:10,1.20,1.20,12.00,0.20,0.20,9.24
오후 6:38:11,1.20,1.13,12.00,0.20,0.20,5.02
오후 6:38:12,1.20,1.21,12.00,0.20,0.20,35.46
오후 6:38:13,1.20,1.29,12.00,0.20,0.20,47.24
오후 6:38:14,1.20,1.20,12.00,0.20,0.20,11.62
오후 6:38:15,1.20,1.13,12.00,0.20,0.20,5.41
오후 6:38:16,1.20,1.20,12.00,0.20,0.20,32.86
오후 6:38:17,1.20,1.29,12.00,0.20,0.20,47.03
오후 6:38:18,1.20,1.20,12.00,0.20,0.20,12.55
오후 6:38:19,1.20,1.13,12.00,0.20,0.20,5.63
오후 6:38:20,1.20,1.17,12.00,0.20,0.20,25.92
오후 6:38:21,1.20,1.27,12.00,0.20,0.20,45.78
오후 6:38:22,1.20,1.21,12.00,0.20,0.20,17.18
오후 6:38:23,1.20,1.13,12.00,0.20,0.20,4.58
오후 6:38:24,1.20,1.15,12.00,0.20,0.20,19.87
오후 6:38:25,1.20,1.25,12.00,0.20,0.20,43.10
오후 6:38:26,1.20,1.24,12.00,0.20,0.20,27.68
오후 6:38:27,1.20,1.15,12.00,0.20,0.20,3.69
