Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:27:26,1.20,1.13,4.00,0.20,0.20,26.44
오후 5:27:27,1.20,1.13,4.00,0.20,0.20,26.34
오후 5:27:28,1.20,1.13,4.00,0.20,0.20,26.25
오후 5:27:29,1.20,1.13,4.00,0.20,0.20,25.96
오후 5:27:30,1.20,1.13,4.00,0.20,0.20,25.85
오후 5:27:31,1.20,1.14,4.00,0.20,0.20,25.58
오후 5:27:32,1.20,1.14,4.00,0.20,0.20,25.53
오후 5:27:33,1.20,1.14,4.00,0.20,0.20,25.18
오후 5:27:34,1.20,1.14,4.00,0.20,0.20,25.16
오후 5:27:35,1.20,1.14,4.00,0.20,0.20,24.97
오후 5:27:36,1.20,1.14,4.00,0.20,0.20,24.84
오후 5:27:37,1.20,1.14,4.00,0.20,0.20,24.55
오후 5:27:38,1.20,1.14,4.00,0.20,0.20,24.34
오후 5:27:39,1.20,1.14,4.00,0.20,0.20,24.53
오후 5:27:40,1.20,1.14,4.00,0.20,0.20,24.19
오후 5:27:41,1.20,1.15,4.00,0.20,0.20,24.18
오후 5:27:42,1.20,1.15,4.00,0.20,0.20,24.05
오후 5:27:43,1.20,1.15,4.00,0.20,0.20,23.60
오후 5:27:44,1.20,1.15,4.00,0.20,0.20,23.64
오후 5:27:45,1.20,1.15,4.00,0.20,0.20,23.36
오후 5:27:46,1.20,1.15,4.00,0.20,0.20,23.43
오후 5:27:47,1.20,1.15,4.00,0.20,0.20,23.03
오후 5:27:48,1.20,1.15,4.00,0.20,0.20,23.36
오후 5:27:49,1.20,1.15,4.00,0.20,0.20,23.07
오후 5:27:50,1.20,1.16,4.00,0.20,0.20,22.93
오후 5:27:51,1.20,1.16,4.00,0.20,0.20,22.70
오후 5:27:52,1.20,1.16,4.00,0.20,0.20,22.72
오후 5:27:53,1.20,1.16,4.00,0.20,0.20,22.46
오후 5:27:54,1.20,1.16,4.00,0.20,0.20,22.51
오후 5:27:55,1.20,1.16,4.00,0.20,0.20,22.31
오후 5:27:56,1.20,1.16,4.00,0.20,0.20,22.13
오후 5:27:57,1.20,1.16,4.00,0.20,0.20,22.32
오후 5:27:58,1.20,1.16,4.00,0.20,0.20,22.00
오후 5:27:59,1.20,1.16,4.00,0.20,0.20,21.89
오후 5:28:00,1.20,1.16,4.00,0.20,0.20,21.85
오후 5:28:01,1.20,1.16,4.00,0.20,0.20,21.39
오후 5:28:02,1.20,1.16,4.00,0.20,0.20,21.62
오후 5:28:03,1.20,1.17,4.00,0.20,0.20,21.88
오후 5:28:04,1.20,1.17,4.00,0.20,0.20,21.62
오후 5:28:05,1.20,1.17,4.00,0.20,0.20,21.47
오후 5:28:06,1.20,1.17,4.00,0.20,0.20,21.33
오후 5:28:07,1.20,1.17,4.00,0.20,0.20,21.09
오후 5:28:08,1.20,1.17,4.00,0.20,0.20,21.36
오후 5:28:09,1.20,1.17,4.00,0.20,0.20,21.08
오후 5:28:10,1.20,1.17,4.00,0.20,0.20,20.87
오후 5:28:11,1.20,1.17,4.00,0.20,0.20,20.86
오후 5:28:12,1.20,1.17,4.00,0.20,0.20,20.62
오후 5:28:13,1.20,1.17,4.00,0.20,0.20,20.55
오후 5:28:14,1.20,1.17,4.00,0.20,0.20,20.38
오후 5:28:15,1.20,1.17,4.00,0.20,0.20,20.52
오후 5:28:16,1.20,1.17,4.00,0.20,0.20,20.29
오후 5:28:17,1.20,1.17,4.00,0.20,0.20,20.30
오후 5:28:18,1.20,1.17,4.00,0.20,0.20,20.55
오후 5:28:19,1.20,1.18,4.00,0.20,0.20,20.41
오후 5:28:20,1.20,1.18,4.00,0.20,0.20,20.40
오후 5:28:21,1.20,1.18,4.00,0.20,0.20,20.46
오후 5:28:22,1.20,1.18,4.00,0.20,0.20,20.07
오후 5:28:23,1.20,1.18,4.00,0.20,0.20,20.11
오후 5:28:24,1.20,1.18,4.00,0.20,0.20,19.99
오후 5:28:25,1.20,1.18,4.00,0.20,0.20,20.12
오후 5:28:26,1.20,1.18,4.00,0.20,0.20,19.87
오후 5:28:27,1.20,1.18,4.00,0.20,0.20,19.86
오후 5:28:28,1.20,1.18,4.00,0.20,0.20,19.85
오후 5:28:29,1.20,1.18,4.00,0.20,0.20,19.80
오후 5:28:30,1.20,1.18,4.00,0.20,0.20,19.38
오후 5:28:31,1.20,1.18,4.00,0.20,0.20,19.57
오후 5:28:32,1.20,1.18,4.00,0.20,0.20,19.53
오후 5:28:33,1.20,1.18,4.00,0.20,0.20,19.32
오후 5:28:34,1.20,1.18,4.00,0.20,0.20,19.59
오후 5:28:35,1.20,1.18,4.00,0.20,0.20,19.65
오후 5:28:36,1.20,1.18,4.00,0.20,0.20,19.50
오후 5:28:37,1.20,1.18,4.00,0.20,0.20,19.33
오후 5:28:38,1.20,1.18,4.00,0.20,0.20,19.35
오후 5:28:39,1.20,1.18,4.00,0.20,0.20,19.21
오후 5:28:40,1.20,1.18,4.00,0.20,0.20,19.07
오후 5:28:41,1.20,1.18,4.00,0.20,0.20,19.21
오후 5:28:42,1.20,1.18,4.00,0.20,0.20,19.04
오후 5:28:43,1.20,1.18,4.00,0.20,0.20,19.08
오후 5:28:44,1.20,1.18,4.00,0.20,0.20,18.96
오후 5:28:45,1.20,1.19,4.00,0.20,0.20,19.09
오후 5:28:46,1.20,1.18,4.00,0.20,0.20,18.77
오후 5:28:47,1.20,1.19,4.00,0.20,0.20,19.02
오후 5:28:48,1.20,1.19,4.00,0.20,0.20,19.01
오후 5:28:49,1.20,1.19,4.00,0.20,0.20,18.87
오후 5:28:50,1.20,1.19,4.00,0.20,0.20,18.77
오후 5:28:51,1.20,1.19,4.00,0.20,0.20,18.94
오후 5:28:52,1.20,1.19,4.00,0.20,0.20,18.73
오후 5:28:53,1.20,1.19,4.00,0.20,0.20,18.58
오후 5:28:54,1.20,1.19,4.00,0.20,0.20,18.71
오후 5:28:55,1.20,1.19,4.00,0.20,0.20,18.62
오후 5:28:56,1.20,1.19,4.00,0.20,0.20,18.64
오후 5:28:57,1.20,1.19,4.00,0.20,0.20,18.57
오후 5:28:58,1.20,1.19,4.00,0.20,0.20,18.35
오후 5:28:59,1.20,1.19,4.00,0.20,0.20,18.48
오후 5:29:00,1.20,1.19,4.00,0.20,0.20,18.79
오후 5:29:01,1.20,1.19,4.00,0.20,0.20,18.53
오후 5:29:02,1.20,1.19,4.00,0.20,0.20,18.57
오후 5:29:03,1.20,1.19,4.00,0.20,0.20,18.45
오후 5:29:04,1.20,1.19,4.00,0.20,0.20,18.49
오후 5:29:05,1.20,1.19,4.00,0.20,0.20,18.55
오후 5:29:06,1.20,1.19,4.00,0.20,0.20,18.24
오후 5:29:07,1.20,1.19,4.00,0.20,0.20,18.52
오후 5:29:08,1.20,1.19,4.00,0.20,0.20,18.13
오후 5:29:09,1.20,1.19,4.00,0.20,0.20,18.26
오후 5:29:10,1.20,1.19,4.00,0.20,0.20,18.24
오후 5:29:11,1.20,1.19,4.00,0.20,0.20,18.28
오후 5:29:12,1.20,1.19,4.00,0.20,0.20,18.05
오후 5:29:13,1.20,1.19,4.00,0.20,0.20,18.13
오후 5:29:14,1.20,1.19,4.00,0.20,0.20,18.14
