Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:17:06,1.20,1.19,4.00,0.10,0.10,18.22
오후 5:17:07,1.20,1.19,4.00,0.10,0.10,18.49
오후 5:17:08,1.20,1.19,4.00,0.10,0.10,18.31
오후 5:17:09,1.20,1.19,4.00,0.10,0.10,18.24
오후 5:17:10,1.20,1.19,4.00,0.10,0.10,18.24
오후 5:17:11,1.20,1.20,4.00,0.10,0.10,18.42
오후 5:17:12,1.20,1.20,4.00,0.10,0.10,18.32
오후 5:17:13,1.20,1.20,4.00,0.10,0.10,18.51
오후 5:17:14,1.20,1.20,4.00,0.10,0.10,18.35
오후 5:17:15,1.20,1.20,4.00,0.10,0.10,18.40
