Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 5:11:11,1.20,1.15,4.00,0.10,0.10,23.24
오후 5:11:12,1.20,1.15,4.00,0.10,0.10,22.95
오후 5:11:13,1.20,1.16,4.00,0.10,0.10,22.86
오후 5:11:14,1.20,1.16,4.00,0.10,0.10,22.49
오후 5:11:15,1.20,1.16,4.00,0.10,0.10,22.41
오후 5:11:16,1.20,1.16,4.00,0.10,0.10,22.12
오후 5:11:17,1.20,1.16,4.00,0.10,0.10,21.90
오후 5:11:18,1.20,1.16,4.00,0.10,0.10,21.80
오후 5:11:19,1.20,1.17,4.00,0.10,0.10,21.61
오후 5:11:20,1.20,1.17,4.00,0.10,0.10,21.59
오후 5:11:21,1.20,1.17,4.00,0.10,0.10,21.29
오후 5:11:22,1.20,1.17,4.00,0.10,0.10,21.20
오후 5:11:23,1.20,1.17,4.00,0.10,0.10,20.92
오후 5:11:24,1.20,1.17,4.00,0.10,0.10,20.97
오후 5:11:25,1.20,1.18,4.00,0.10,0.10,20.84
오후 5:11:26,1.20,1.18,4.00,0.10,0.10,20.64
오후 5:11:27,1.20,1.18,4.00,0.10,0.10,20.69
오후 5:11:28,1.20,1.18,4.00,0.10,0.10,20.42
오후 5:11:29,1.20,1.18,4.00,0.10,0.10,20.42
오후 5:11:30,1.20,1.18,4.00,0.10,0.10,20.17
오후 5:11:31,1.20,1.18,4.00,0.10,0.10,20.27
오후 5:11:32,1.20,1.18,4.00,0.10,0.10,20.13
오후 5:11:33,1.20,1.18,4.00,0.10,0.10,19.99
오후 5:11:34,1.20,1.19,4.00,0.10,0.10,20.07
오후 5:11:35,1.20,1.18,4.00,0.10,0.10,19.84
오후 5:11:36,1.20,1.19,4.00,0.10,0.10,19.87
오후 5:11:37,1.20,1.18,4.00,0.10,0.10,19.60
오후 5:11:38,1.20,1.19,4.00,0.10,0.10,19.68
오후 5:11:39,1.20,1.19,4.00,0.10,0.10,19.61
오후 5:11:40,1.20,1.19,4.00,0.10,0.10,19.59
오후 5:11:41,1.20,1.19,4.00,0.10,0.10,19.52
오후 5:11:42,1.20,1.19,4.00,0.10,0.10,19.43
오후 5:11:43,1.20,1.19,4.00,0.10,0.10,19.45
오후 5:11:44,1.20,1.19,4.00,0.10,0.10,19.20
오후 5:11:45,1.20,1.19,4.00,0.10,0.10,19.27
오후 5:11:46,1.20,1.19,4.00,0.10,0.10,19.11
오후 5:11:47,1.20,1.19,4.00,0.10,0.10,19.12
오후 5:11:48,1.20,1.19,4.00,0.10,0.10,19.03
오후 5:11:49,1.20,1.19,4.00,0.10,0.10,19.10
오후 5:11:50,1.20,1.19,4.00,0.10,0.10,19.17
오후 5:11:51,1.20,1.19,4.00,0.10,0.10,19.04
오후 5:11:52,1.20,1.19,4.00,0.10,0.10,19.04
오후 5:11:53,1.20,1.19,4.00,0.10,0.10,19.02
오후 5:11:54,1.20,1.19,4.00,0.10,0.10,18.89
오후 5:11:55,1.20,1.19,4.00,0.10,0.10,18.82
오후 5:11:56,1.20,1.19,4.00,0.10,0.10,18.79
오후 5:11:57,1.20,1.19,4.00,0.10,0.10,18.85
오후 5:11:58,1.20,1.19,4.00,0.10,0.10,18.67
오후 5:11:59,1.20,1.19,4.00,0.10,0.10,18.66
오후 5:12:00,1.20,1.19,4.00,0.10,0.10,18.60
오후 5:12:01,1.20,1.19,4.00,0.10,0.10,18.46
오후 5:12:02,1.20,1.19,4.00,0.10,0.10,18.53
오후 5:12:03,1.20,1.19,4.00,0.10,0.10,18.35
오후 5:12:04,1.20,1.19,4.00,0.10,0.10,18.45
오후 5:12:05,1.20,1.20,4.00,0.10,0.10,18.57
오후 5:12:06,1.20,1.20,4.00,0.10,0.10,18.42
오후 5:12:07,1.20,1.20,4.00,0.10,0.10,18.45
오후 5:12:08,1.20,1.20,4.00,0.10,0.10,18.34
오후 5:12:09,1.20,1.20,4.00,0.10,0.10,18.49
오후 5:12:10,1.20,1.20,4.00,0.10,0.10,18.27
오후 5:12:11,1.20,1.20,4.00,0.10,0.10,18.46
오후 5:12:12,1.20,1.20,4.00,0.10,0.10,18.37
오후 5:12:13,1.20,1.20,4.00,0.10,0.10,18.34
오후 5:12:14,1.20,1.20,4.00,0.10,0.10,18.26
오후 5:12:15,1.20,1.19,4.00,0.10,0.10,18.17
오후 5:12:16,1.20,1.20,4.00,0.10,0.10,18.28
오후 5:12:17,1.20,1.20,4.00,0.10,0.10,18.13
오후 5:12:18,1.20,1.20,4.00,0.10,0.10,18.13
오후 5:12:19,1.20,1.20,4.00,0.10,0.10,18.18
오후 5:12:20,1.20,1.20,4.00,0.10,0.10,18.10
오후 5:12:21,1.20,1.20,4.00,0.10,0.10,18.03
오후 5:12:22,1.20,1.20,4.00,0.10,0.10,18.07
오후 5:12:23,1.20,1.20,4.00,0.10,0.10,17.99
오후 5:12:24,1.20,1.20,4.00,0.10,0.10,17.97
오후 5:12:25,1.20,1.19,4.00,0.10,0.10,17.87
