Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 6:30:01,1.20,1.17,12.00,0.10,0.10,12.93
오후 6:30:02,1.20,1.20,12.00,0.10,0.10,23.73
오후 6:30:03,1.20,1.24,12.00,0.10,0.10,31.77
오후 6:30:04,1.20,1.19,12.00,0.10,0.10,9.19
오후 6:30:05,1.20,1.15,12.00,0.10,0.10,3.52
오후 6:30:06,1.20,1.24,12.00,0.10,0.10,43.44
오후 6:30:07,1.20,1.32,12.00,0.10,0.10,52.27
오후 6:30:08,1.20,1.22,12.00,0.10,0.10,1.37
오후 6:30:09,1.20,1.14,12.00,0.10,0.10,0.00
오후 6:30:10,1.20,1.22,12.00,0.10,0.10,39.64
오후 6:30:11,1.20,1.30,12.00,0.10,0.10,52.99
오후 6:30:12,1.20,1.21,12.00,0.10,0.10,5.18
오후 6:30:13,1.20,1.14,12.00,0.10,0.10,0.04
오후 6:30:14,1.20,1.22,12.00,0.10,0.10,40.67
오후 6:30:15,1.20,1.30,12.00,0.10,0.10,54.50
오후 6:30:16,1.20,1.21,12.00,0.10,0.10,5.89
오후 6:30:17,1.20,1.14,12.00,0.10,0.10,1.55
오후 6:30:18,1.20,1.21,12.00,0.10,0.10,41.50
오후 6:30:19,1.20,1.30,12.00,0.10,0.10,55.56
오후 6:30:20,1.20,1.21,12.00,0.10,0.10,6.76
오후 6:30:21,1.20,1.14,12.00,0.10,0.10,2.69
오후 6:30:22,1.20,1.21,12.00,0.10,0.10,41.53
오후 6:30:23,1.20,1.30,12.00,0.10,0.10,56.57
오후 6:30:24,1.20,1.21,12.00,0.10,0.10,8.32
오후 6:30:25,1.20,1.14,12.00,0.10,0.10,3.27
오후 6:30:26,1.20,1.21,12.00,0.10,0.10,41.98
오후 6:30:27,1.20,1.29,12.00,0.10,0.10,57.08
오후 6:30:28,1.20,1.20,12.00,0.10,0.10,8.04
오후 6:30:29,1.20,1.13,12.00,0.10,0.10,4.40
오후 6:30:30,1.20,1.21,12.00,0.10,0.10,42.79
오후 6:30:31,1.20,1.29,12.00,0.10,0.10,58.13
오후 6:30:32,1.20,1.20,12.00,0.10,0.10,8.53
오후 6:30:33,1.20,1.13,12.00,0.10,0.10,5.21
오후 6:30:34,1.20,1.20,12.00,0.10,0.10,43.22
오후 6:30:35,1.20,1.29,12.00,0.10,0.10,58.29
오후 6:30:36,1.20,1.20,12.00,0.10,0.10,8.72
오후 6:30:37,1.20,1.13,12.00,0.10,0.10,6.15
오후 6:30:38,1.20,1.20,12.00,0.10,0.10,43.48
오후 6:30:39,1.20,1.29,12.00,0.10,0.10,58.98
오후 6:30:40,1.20,1.20,12.00,0.10,0.10,8.73
오후 6:30:41,1.20,1.13,12.00,0.10,0.10,6.41
오후 6:30:42,1.20,1.20,12.00,0.10,0.10,43.80
오후 6:30:43,1.20,1.29,12.00,0.10,0.10,59.47
오후 6:30:44,1.20,1.20,12.00,0.10,0.10,8.87
오후 6:30:45,1.20,1.13,12.00,0.10,0.10,7.25
오후 6:30:46,1.20,1.20,12.00,0.10,0.10,43.49
오후 6:30:47,1.20,1.29,12.00,0.10,0.10,59.99
오후 6:30:48,1.20,1.20,12.00,0.10,0.10,9.58
오후 6:30:49,1.20,1.13,12.00,0.10,0.10,6.49
오후 6:30:50,1.20,1.20,12.00,0.10,0.10,44.21
오후 6:30:51,1.20,1.29,12.00,0.10,0.10,60.27
오후 6:30:52,1.20,1.20,12.00,0.10,0.10,9.60
오후 6:30:53,1.20,1.13,12.00,0.10,0.10,6.54
오후 6:30:54,1.20,1.20,12.00,0.10,0.10,44.40
오후 6:30:55,1.20,1.29,12.00,0.10,0.10,60.59
오후 6:30:56,1.20,1.19,12.00,0.10,0.10,9.43
오후 6:30:57,1.20,1.13,12.00,0.10,0.10,7.16
오후 6:30:58,1.20,1.20,12.00,0.10,0.10,44.43
오후 6:30:59,1.20,1.29,12.00,0.10,0.10,60.50
