Pressure PID Control Exp.,,,,,,
Experimental Data,Date : 2018-04-18,,,,,
오후 4:08:58,0.60,0.60,12.00,0.30,0.30,22.46
오후 4:08:59,0.60,0.59,12.00,0.30,0.30,23.39
오후 4:09:00,0.60,0.59,12.00,0.30,0.30,24.18
오후 4:09:01,0.60,0.58,12.00,0.30,0.30,25.49
오후 4:09:02,0.60,0.59,12.00,0.30,0.30,23.56
오후 4:09:03,0.60,0.59,12.00,0.30,0.30,23.07
오후 4:09:04,0.60,0.60,12.00,0.30,0.30,22.07
오후 4:09:05,0.60,0.60,12.00,0.30,0.30,22.29
오후 4:09:06,0.60,0.60,12.00,0.30,0.30,23.14
오후 4:09:07,0.60,0.59,12.00,0.30,0.30,24.07
오후 4:09:08,0.60,0.58,12.00,0.30,0.30,25.49
오후 4:09:09,0.60,0.59,12.00,0.30,0.30,24.22
오후 4:09:10,0.60,0.59,12.00,0.30,0.30,23.25
오후 4:09:11,0.60,0.60,12.00,0.30,0.30,21.88
오후 4:09:12,0.60,0.61,12.00,0.30,0.30,22.01
오후 4:09:13,0.60,0.60,12.00,0.30,0.30,23.75
오후 4:09:14,0.60,0.59,12.00,0.30,0.30,24.82
오후 4:09:15,0.60,0.59,12.00,0.30,0.30,24.71
오후 4:09:16,0.60,0.59,12.00,0.30,0.30,23.70
오후 4:09:17,0.60,0.59,12.00,0.30,0.30,23.74
오후 4:09:18,0.60,0.60,12.00,0.30,0.30,23.13
오후 4:09:19,0.60,0.60,12.00,0.30,0.30,22.97
오후 4:09:20,0.60,0.60,12.00,0.30,0.30,22.93
오후 4:09:21,0.60,0.60,12.00,0.30,0.30,22.68
오후 4:09:22,0.60,0.60,12.00,0.30,0.30,22.44
오후 4:09:23,0.60,0.60,12.00,0.30,0.30,22.47
오후 4:09:24,0.60,0.60,12.00,0.30,0.30,22.65
오후 4:09:25,0.60,0.60,12.00,0.30,0.30,23.57
오후 4:09:26,0.60,0.59,12.00,0.30,0.30,24.67
오후 4:09:27,0.60,0.58,12.00,0.30,0.30,25.44
오후 4:09:28,0.60,0.59,12.00,0.30,0.30,23.75
오후 4:09:29,0.60,0.60,12.00,0.30,0.30,23.23
오후 4:09:30,0.60,0.60,12.00,0.30,0.30,22.59
오후 4:09:31,0.60,0.61,12.00,0.30,0.30,22.42
오후 4:09:32,0.60,0.61,12.00,0.30,0.30,22.36
오후 4:09:33,0.60,0.60,12.00,0.30,0.30,23.94
오후 4:09:34,0.60,0.59,12.00,0.30,0.30,24.44
오후 4:09:35,0.60,0.59,12.00,0.30,0.30,24.59
오후 4:09:36,0.60,0.59,12.00,0.30,0.30,23.84
오후 4:09:37,0.60,0.60,12.00,0.30,0.30,23.42
오후 4:09:38,0.60,0.60,12.00,0.30,0.30,23.30
오후 4:09:39,0.60,0.60,12.00,0.30,0.30,23.28
오후 4:09:40,0.60,0.60,12.00,0.30,0.30,23.02
오후 4:09:41,0.60,0.60,12.00,0.30,0.30,23.06
오후 4:09:42,0.60,0.60,12.00,0.30,0.30,22.96
오후 4:09:43,0.60,0.60,12.00,0.30,0.30,23.01
오후 4:09:44,0.60,0.60,12.00,0.30,0.30,22.87
